1420925539,Arthur Conan Doyle,A Study in Scarlet,4.15,1887
375826726,Christopher Paolini,Brisingr,4.03,2008
310276993,Rick Warren,The Purpose Driven Life: What on Earth am I Here For?,3.9,2002
312360282,P.C. Cast/ Kristin Cast,Betrayed: a House of Night Novel,3.93,2007
451457811,Jim Butcher,Storm Front,4.02,2000
1593082649,Jane Austen/ Alfred MacAdam,Northanger Abbey,3.8,1817
399162410,Rick Yancey,The 5th Wave,4.1,2013
802142842,Charles Frazier,Cold Mountain,3.83,1997
60245867,Laura Joffe Numeroff/ Felicia Bond,If You Give a Mouse a Cookie,4.24,1985
312323867,Emily Giffin,Something Blue,3.92,2005
822210894,Tennessee Williams,A Streetcar Named Desire,3.97,1947
751537284,Elizabeth Kostova,The Historian,3.77,2005
385353308,Emily St. John Mandel,Station Eleven,4.02,2014
1476738017,Fredrik Backman/ Henning Koch,En man som heter Ove,4.35,2012
1406321346,Cassandra Clare,Clockwork Princess,4.59,2013
1416500189,Pearl S. Buck,The Good Earth,3.97,1931
140135154,John Berger,Ways of Seeing,3.75,1972
385335970,Diana Gabaldon,Dragonfly in Amber,4.31,1992
743495667,Jennifer Weiner,In Her Shoes,3.78,2002
345368584,Chuck Dixon/ J.R.R. Tolkien/ David Wenzel/ Sean Deming,The Hobbit,4.48,1989
1594489580,Junot Di�az,The Brief Wondrous Life of Oscar Wao,3.89,2007
61120065,Zora Neale Hurston,Their Eyes Were Watching God,3.87,1937
439321603,Newt Scamander/ J.K. Rowling/ Albus Dumbledore,Fantastic Beasts and Where to Find Them,3.95,2001
316322407,Malala Yousafzai/ Christina Lamb,I Am Malala: The Girl Who Stood Up for Education and Was Shot by the Taliban,4.06,2012
141439807,Jane Austen/ Kathryn Sutherland/ Tony Tanner/ Claire Lamont,Mansfield Park,3.84,1814
670038601,Tana French,In the Woods,3.74,2007
618680004,Richard Dawkins,The God Delusion,3.89,2006
525422943,Gayle Forman,Where She Went,4.06,2011
345915593,John Irving,The World According to Garp,4.07,1978
515141429,Lee Child,Killing Floor,4.04,1997
375757325,Daniel Defoe/ Gerald McCann/ Virginia Woolf,The Life and Strange Surprising Adventures of Robinson Crusoe of York/ Mariner,3.66,1719
937832383,Niccolai Machiavelli/ Adolph Caso/ Rufus Goodwin/ Benjamin Martinez,Il Principe,3.78,1513
440238153,Philip Pullman,The Amber Spyglass,4.06,2000
765346524,Terry Goodkind,Wizard's First Rule,4.13,1994
1439153663,Kathleen Grissom,The Kitchen House,4.18,2010
316769029,J.D. Salinger,Franny and Zooey,3.98,1961
385720920,Chuck Palahniuk,Choke,3.69,2001
375822747,Jeanne DuPrau,The City of Ember,3.85,2003
60541814,Michael Crichton,The Andromeda Strain,3.87,1969
451933028,Stephen King,The Green Mile,4.42,1996
000100039X,Kahlil Gibran,The Prophet,4.22,1923
394541553,Art Spiegelman,Maus: A Survivor's Tale : My Father Bleeds History,4.35,1985
312379838,P.C. Cast/ Kristin Cast,Untamed: A House of Night Novel,3.95,2008
812550757,Orson Scott Card,Speaker for the Dead,4.04,1986
684823780,C.S. Lewis,Mere Christianity,4.31,1952
1400031702,Donna Tartt,The Secret History,4.07,1992
375725784,Dave Eggers,A Heartbreaking Work of Staggering Genius,3.68,2000
553381679,Jean M. Auel,The Clan of the Cave Bear,4.02,1980
439228905,Anna Sewell,Black Beauty,3.94,1877
679735771,Bret Easton Ellis,American Psycho,3.81,1991
613371658,Meg Cabot,The Princess Diaries,3.76,2000
1400034779,Alexander McCall Smith,The No. 1 Ladies' Detective Agency ,3.75,1998
1582406723,Robert Kirkman/ Tony Moore,The Walking Dead/ Vol. 1: Days Gone Bye,4.3,2004
451457994,Arthur C. Clarke,2001: A Space Odyssey,4.12,1968
1590525132,Francine Rivers,,4.48,1991
842342702,Tim LaHaye/ Jerry B. Jenkins,Left Behind:  A Novel of the Earth's Last Days,3.81,1995
62059998,Kiera Cass,The One,4.21,2014
545265355,Suzanne Collins,The Hunger Games Box Set,4.49,2010
805063897,Barbara Ehrenreich,Nickel and Dimed: On (Not) Getting By in America,3.6,2001
593053893,Sophie Kinsella,Remember Me?,3.76,2008
812517725,Robert Jordan,The Great Hunt,4.2,1990
743477154,Patricia Cornwell,Post-Mortem:  A Mystery Introducing Dr. Kay Scarpetta,4.01,1990
385074077,Edgar Allan Poe,The Complete Tales of Edgar Allan Poe,4.37,1849
553256696,Corrie ten Boom/ John Sherrill/ Elizabeth Sherrill,The Hiding Place,4.42,1971
192835084,Arthur Conan Doyle,The Adventures of Sherlock Holmes,4.29,1892
553381547,Pat Conroy,The Prince of Tides,4.22,1986
312282990,Michael Chabon,The Amazing Adventures of Kavalier & Clay,4.17,2000
802798233,Simone Elkeles,Perfect Chemistry,4.07,2008
805072454,J.M. Barrie/ Michael Hague,Peter Pan,4.1,1904
689865392,Scott Westerfeld,Pretties,3.85,2005
739465511,Michael Connelly,The Lincoln Lawyer ,4.14,2005
375507256,David Mitchell,Cloud Atlas,4.01,2004
767902890,Tim O'Brien,The Things They Carried,4.12,1990
1844137872,Banksy,Wall and Piece,3.83,1988
006197806X,Lauren Oliver,Pandemonium,4.07,2012
307277887,Jeff Lindsay,Darkly Dreaming Dexter,3.89,2004
1841493007,Charlaine Harris,Living Dead in Dallas,3.97,2002
765305119,Robert Jordan,The Dragon Reborn ,4.23,1991
141439491,Jonathan Swift/ Robert DeMaria Jr.,Gulliver's Travels,3.55,1726
743482751,William Shakespeare/ Barbara A. Mowat/ Paul Werstine/ Gail Kern Paster/ Robert          Jackson,Much Ado About Nothing,4.06,1598
393320979,Unknown/ Seamus Heaney,Beowulf,3.42,975
1401207529,Frank Miller/ David Mazzucchelli/ Richmond Lewis/ Dennis O'Neil,Batman: Year One,4.23,1987
62409859,Harper Lee,Go Set a Watchman,3.31,2015
316143472,David Sedaris,When You Are Engulfed in Flames,4.04,2008
316134023,Laini Taylor,Daughter of Smoke & Bone,4.04,2011
1409151174,Victoria Aveyard,Red Queen,4.08,2015
1400069289,Charles Duhigg,The Power of Habit,4.03,2011
679751521,John Berendt,Midnight in the Garden of Good and Evil,3.9,1994
1301949825,Colleen Hoover,Hopeless,4.34,2012
142437018,Frances Hodgson Burnett/ Nancy Bond,A Little Princess,4.2,1905
142406252,Sarah Dessen,The Truth About Forever,4.13,2004
439861365,C.S. Lewis,The horse and his boy,3.9,1954
1595143068,Richelle Mead,Last Sacrifice ,4.42,2010
64400026,Laura Ingalls Wilder/ Garth Williams,Little House on the Prairie,4.18,1935
380002558,Margery Williams Bianco/ William   Nicholson,The Velveteen Rabbit,4.29,1922
60589469,Robert M. Pirsig,Zen and the Art of Motorcycle Maintenance,3.76,1974
375759239,H.G. Wells/ Arthur C. Clarke,The War of the Worlds,3.8,1897
60887303,Sara Shepard,Pretty Little Liars,3.9,2006
670241334,Don Freeman,Corduroy,4.28,1948
1594200823,Michael Pollan,The Omnivore's Dilemma,4.17,2006
316176486,Kate Atkinson,Life After Life,3.74,2013
446696129,Nicholas Sparks,The Rescue,4.1,2000
045057458X,Stephen King,Needful Things,3.87,1991
385335997,Diana Gabaldon,Voyager,4.38,1993
307348245,Stephen King,Cujo,3.65,1981
747560595,Jeffrey Eugenides,The Virgin Suicides,3.83,1993
441012183,Charlaine Harris,Dead to the World,4.13,2004
141439599,Thomas Hardy/ Tim Dolin/ Margaret R. Higonnet,Tess of the d'Urbervilles: A Pure Woman Faithfully Presented,3.77,1891
192840398,Gustave Flaubert/ Margaret Mauldon/ Malcolm Bowie/ Mark Overstall,Madame Bovary,3.64,1856
394820371,Norton Juster/ Jules Feiffer,The Phantom Tollbooth,4.22,1961
765326353,Brandon Sanderson,The Way of Kings,4.64,2010
1841493015,Charlaine Harris,Club Dead,4.03,2003
078685197X,Ned Vizzini,It's Kind of a Funny Story,4.14,2006
,Jojo Moyes,After You,3.7,2015
034552554X,Vanessa Diffenbaugh,The Language of Flowers,4.07,2011
156389341X,Frank Miller/ Klaus Janson/ Lynn Varley,Batman: The Dark Knight Returns,4.25,1986
446617792,James Patterson,The Angel Experiment,4.08,2005
1573225517,Nick Hornby,High Fidelity,3.94,1995
446696110,Nicholas Sparks,The Guardian,4.14,2003
385721676,Margaret Atwood,Oryx and Crake,4,2003
60574216,John Gray,Men Are from Mars/ Women Are from Venus Book of Days: 365 Inspirations to Enrich Your Relationships,3.52,1998
60899220,Anthony Bourdain,Kitchen Confidential: Adventures in the Culinary Underbelly,4,2000
99244721,Michael Crichton,Timeline,3.83,1999
486266893,Voltaire,Candide,3.76,1759
374480095,Natalie Babbitt,Tuck Everlasting,3.85,1975
2253147699,Stephen King/ Marie Milpois,Christine,3.72,1983
1713221,P.D. Eastman,Are You My Mother?,4.16,1960
071483355X,E.H. Gombrich,The Story of Art,3.83,1950
312642962,Marissa Meyer,Scarlet,4.3,2013
751532711,Robert T. Kiyosaki,Rich Dad / Poor Dad,3.95,1997
1442426640,Becca Fitzpatrick,Silence ,4.16,2011
670020559,Lev Grossman,The Magicians,3.47,2009
689875347,Libba Bray,A Great and Terrible Beauty,3.79,2003
60529709,Jonathan Safran Foer,Everything Is Illuminated,3.9,2002
752863886,Robert Ludlum,The Bourne Supremacy,4.09,1986
425266745,Tammara Webber,Easy,4.11,2012
140439447,Charles Dickens/ Jeremy Tambling,David Copperfield,3.96,1849
316013684,Sherman Alexie/ Ellen Forney,The Absolutely True Diary of a Part-Time Indian,4.11,2007
553383043,Ursula K. Le Guin,A Wizard of Earthsea,3.99,1968
763616052,Kate DiCamillo/ Chris Sheban,Because of Winn-Dixie,4,2000
743253973,John Knowles,A Separate Peace,3.56,1959
385339607,John Grisham,The Rainmaker,3.91,1995
142437239,Miguel de Cervantes Saavedra/ Roberto González Echevarría/ John Rutherford,Don Quijote de La Mancha,3.85,1605
6480098,Robin Hobb,Assassin's Apprentice,4.14,1995
345418921,Douglas Adams,The Restaurant at the End of the Universe,4.22,1980
385739141,Lauren Kate,Torment,3.89,2010
723247706,Beatrix Potter,The Tale of Peter Rabbit,4.17,1901
64405044,C.S. Lewis/ Pauline Baynes,The Silver Chair,3.95,1953
765316897,Brandon Sanderson,The Hero of Ages,4.46,2008
679746048,Susanna Kaysen,Girl/ Interrupted,3.9,1993
61173398,Chelsea Handler,Are You There/ Vodka? It's Me/ Chelsea,3.85,2007
743278909,Richard Bach/ Russell Munson,Jonathan Livingston Seagull,3.8,1970
1481426303,Cassandra Clare,City of Heavenly Fire,4.48,2014
920668372,Robert Munsch/ Sheila McGraw,Love You Forever,4.34,1986
1416524517,Stephen King,Cell,3.64,2006
067002581X,Daniel James Brown,The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,4.32,2013
618391118,J.R.R. Tolkien/ Christopher Tolkien/ Ted Nasmith,The Silmarillion,3.87,1977
451210859,Stephen King,The Drawing of the Three,4.23,1987
330449605,Kate Morton,The Forgotten Garden,4.12,2008
142501557,Sarah Dessen,This Lullaby,4.03,2002
743275012,Jodi Picoult,Plain Truth,3.97,2000
385523386,Piper Kerman,Orange Is the New Black: My Year in a Women's Prison,3.7,2010
451528018,Arthur Conan Doyle/ Anne Perry,The Hound of the Baskervilles,4.09,1902
374275637,Daniel Kahneman,Thinking/ Fast and Slow,4.08,2011
345350499,Marion Zimmer Bradley,The Mists of Avalon,4.12,1982
689841582,Judy Blume,Are You There God? It's Me/ Margaret,3.89,1970
446612707,Nicholas Sparks,Nights in Rodanthe,3.82,2002
1476754454,Stephen King,Mr. Mercedes,3.92,2014
441014941,Charlaine Harris,All Together Dead,4.05,2007
375706771,Chris Bohjalian,Midwives,3.97,1997
395389496,Chris Van Allsburg,The Polar Express,4.29,1985
140544518,Jon Scieszka/ Lane Smith,The True Story of the Three Little Pigs,4.29,1989
425134350,Tom Clancy,Patriot Games,4.11,1987
61124265,Paulo Coelho/ Margaret Jull Costa,Veronika decide morrer,3.69,1998
385349947,Sheryl Sandberg/ Nell Scovell,Lean In: Women/ Work/ and the Will to Lead,3.94,2013
441013333,Charlaine Harris,Dead as a Doornail ,4.01,2005
62085484,Tahereh Mafi,Shatter Me (Shatter Me/ #1),4.01,2011
441783589,Robert A. Heinlein,Starship Troopers,3.99,1959
385342063,Sophie Kinsella,I've Got Your Number,3.93,2011
1857993284,Jostein Gaarder/ Paulette Møller,Sofies Verden,3.88,1991
316134112,Mark Cotta Vaz,,4.3,2011
553278223,Ray Bradbury,The Martian Chronicles,4.12,1950
307592839,Jennifer Egan,A Visit From the Goon Squad,3.64,2010
753454947,Johanna Spyri/ Angelo  Rinaldi/ Beverly Cleary,Heidi,3.97,1880
61015725,Michael Crichton,Prey,3.72,2002
7202326,C.S. Lewis,The Last Battle,4.02,1956
525950079,Ken Follett,World Without End,4.23,2007
312360304,P.C. Cast/ Kristin Cast,Chosen: A House of Night Novel,3.9,2008
,Colleen Hoover,Slammed,4.29,2012
60874163,Alex Flinn,Beastly (Beastly/ #1/ Kendra Chronicles/ #1),3.84,2007
140424385,Geoffrey Chaucer/ Nevill Coghill,Tales of Caunterbury,3.48,1390
312348649,Emily Giffin,Baby Proof,3.71,2006
375856110,Christopher Paolini,Inheritance,4.08,2011
1840224029,Harriet Beecher Stowe,Uncle Tom's Cabin or Life Among the Lowly,3.83,1852
441014917,Charlaine Harris,Definitely Dead (Sookie Stackhouse/ #6),4.02,2006
156007754,José Saramago/ Giovanni Pontiero,Ensaio Sobre a Cegueira,4.08,1995
374158460,Jonathan Franzen,Freedom,3.73,2010
142421715,Ally Condie,Crossed,3.52,2011
1423100034,Ally Carter,I'd Tell You I Love You/ But Then I'd Have to Kill You,3.82,2006
1416562591,Aravind Adiga,The White Tiger,3.71,2008
1841156736,Jonathan Franzen,The Corrections,3.78,2001
1921351438,Barack Obama,Dreams from My Father,3.81,1995
60541830,Michael Crichton,Congo,3.55,1980
689711735,Judith Viorst/ Ray Cruz,Alexander and the Terrible/ Horrible/ No Good/ Very Bad Day,4.22,1972
618101365,Jhumpa Lahiri,Interpreter of Maladies,4.12,1999
60838655,Howard Zinn,A People's History of the United States: 1492 to Present ,4.07,1980
679745653,Truman Capote,Breakfast at Tiffany's,3.89,1958
345504968,Justin Cronin,The Passage,4.04,2010
60515198,Neil Gaiman,Anansi Boys,4,2005
670011940,Sarah Dessen,Along for the Ride,4.08,2009
159420571X,Celeste Ng,Everything I Never Told You,3.78,2014
553383809,Isabel Allende/ Magda Bogin,La casa de los espíritus,4.2,1982
451155750,Stephen King,The Dead Zone,3.9,1979
646418432,Agatha Christie,The Mysterious Affair at Styles,3.98,1920
425200450,Agatha Christie,Murder in the Calais Coach,4.16,1934
307271080,Chimamanda Ngozi Adichie,Americanah,4.26,2013
446611085,James Patterson,Suzanne's Diary for Nicholas,4.16,2001
451167805,Stephen King,Firestarter,3.85,1980
425263924,Sylvia Day,Entwined with You,4.19,2013
307266303,Christopher McDougall,Born to Run: A Hidden Tribe/ Superathletes/ and the Greatest Race the World Has Never Seen,4.27,2009
1616203218,Gabrielle Zevin,The Storied Life of A.J. Fikry,3.98,2014
590133373,Ludwig Bemelmans,Mad About Madeline,4.22,1939
1585424331,Napoleon Hill,Think and Grow Rich,4.17,1937
60885378,Laura Ingalls Wilder/ Garth Williams,Little House In The Big Woods,4.16,1932
765356155,Susanna Clarke,Jonathan Strange & Mr Norrell,3.8,2004
446696137,Nicholas Sparks,A Bend in the Road,4.02,2001
1423146727,Rick Riordan,The House of Hades,4.54,2013
61448761,Michael  Grant,Gone,3.85,2008
446615862,Nicholas Sparks,The Wedding,3.98,2003
743226720,David McCullough,1776,4.06,2005
330419129,Jon Krakauer,Under the Banner of Heaven: A Story of Violent Faith,3.98,2003
61928127,Jess Walter,Beautiful Ruins,3.67,2012
307237699,Barack Obama,The Audacity of Hope: Thoughts on Reclaiming the American Dream,3.69,2006
743455967,Stephen King,On Writing: A Memoir of the Craft,4.31,1999
312364083,Kristin Hannah,Firefly Lane,4.04,2008
345418972,Michael Crichton,Sphere,3.77,1987
312348673,Emily Giffin,Love the One You're With,3.7,2008
316206873,Robert Galbraith/ J.K. Rowling,The Silkworm,4.03,2014
345476883,Anne Rice,The Vampire Lestat,4.05,1985
62049801,Ann Patchett,State of Wonder,3.85,2011
374533571,Matthew Quick,The Silver Linings Playbook,4,2008
076072850X,Jules Verne/ Anthony Bonner,Vingt Mille Lieues Sous les Mers,3.86,1869
743272498,Philippa Gregory,The Constant Princess,3.88,2005
151009988,Virginia Woolf/ Maureen Howard,Mrs Dalloway,3.78,1925
067102423X,Stephen King,Bag of Bones,3.87,1998
786226749,John Irving,The Cider House Rules,4.1,1985
451190750,Richard Bachman/ Stephen King,Thinner,3.66,1984
014044906X,Jules Verne/ Michael Glencross/ Brian W. Aldiss,Le tour du monde en quatre-vingts jours,3.9,1872
60739495,Sharon Creech,Walk Two Moons,3.95,1994
60589280,Paulo Coelho/ Margaret Jull Costa,Onze minutos,3.69,2003
316767727,J.D. Salinger,Nine Stories,4.19,1953
031610969X,Julie Powell,Julie & Julia: 365 Days/ 524 Recipes/ 1 Tiny Apartment Kitchen,3.67,2005
1416912045,Neal Shusterman,Unwind,4.18,2007
385335989,Diana Gabaldon,Drums of Autumn (Outlander/ #4),4.34,1996
399256768,Marie Lu,Prodigy,4.29,2013
074348276X,William Shakespeare,The Tragedie of King Lear,3.89,1603
435233076,Arthur Miller,Death of a Salesman,3.49,1949
446579920,Nicholas Sparks,The Choice,3.99,2007
545422906,Kate Egan,,4.51,2012
,William Faulkner,The Sound and the Fury,3.86,1929
452287588,Eckhart Tolle,A New Earth: Awakening to Your Life's Purpose,4.02,2005
1451666179,Allie Brosh,,4.17,2013
812513738,Robert Jordan,The Shadow Rising ,4.21,1992
192076920X,Gregory David Roberts,Shantaram,4.26,2003
441015891,Charlaine Harris,From Dead to Worse,4.01,2008
670032565,Stephen King/ Ned Dameron,The Waste Lands,4.24,1991
451188454,Jeffery Deaver,The Bone Collector,4.18,1997
375408266,Bernhard Schlink/ Carol Brown Janeway,Der Vorleser,3.73,1995
805047905,Bill Martin Jr./ Eric Carle,Brown Bear/ Brown Bear/ What Do You See?,4.19,1967
553283685,Dan Simmons,Hyperion,4.21,1989
142000698,John Steinbeck,The Pearl of the World,3.41,1947
61007226,William Peter Blatty,The Exorcist,4.14,1971
031612558X,Stephenie Meyer,The Short Second Life of Bree Tanner,3.51,2009
067976402X,David Guterson,Snow Falling on Cedars,3.8,1994
440174643,Alex Haley,Roots,4.42,1976
930289455,Alan Moore/ Brian Bolland/ Tim Sale,Batman: The Killing Joke ,4.36,1988
679732764,Ralph Ellison,Invisible Man,3.84,1952
374105235,Ishmael Beah,A Long Way Gone. Memoirs of a Boy Soldier,4.14,2007
689862202,Robert C. O'Brien,Mrs. Frisby and the Rats of NIMH,4.13,1971
751514624,Stephen King,Different Seasons,4.34,1982
60529962,Laura Ingalls Wilder/ Garth Williams,The Little House Collection,4.33,1953
143035479,Melissa Bank,The Girls' Guide to Hunting and Fishing,3.29,1998
65874,Hugh Howey,Wool Omnibus,4.24,2012
380813815,Christopher Moore,Lamb: The Gospel According to Biff/ Christ's Childhood Pal,4.26,2002
1577314808,Eckhart Tolle,The Power of Now,4.1,1997
399159010,Jenny  Lawson,Let's Pretend This Never Happened (A Mostly True Memoir),3.9,2012
553804677,Scott Lynch,The Lies of Locke Lamora,4.3,2006
64471837,Garth Nix,Sabriel,4.17,1995
441017150,Charlaine Harris,Dead and Gone,4.01,2009
1439102767,Jodi Picoult,The Storyteller,4.26,2013
1620610078,Jennifer L. Armentrout,Obsidian,4.23,2011
345418905,Douglas Adams,Life/ the Universe and Everything,4.19,1982
1619630621,Sarah J. Maas,Crown of Midnight,4.49,2013
1932664084,Bryan Lee O'Malley,Scott Pilgrim/ Volume 1: Scott Pilgrim's Precious Little Life,4.18,2004
1416586288,Jeannette Walls,Half Broke Horses: A True Life Novel,4.05,2008
61020680,Terry Pratchett,Mort,4.22,1987
373210086,Julie Kagawa,The Iron King (The Iron Fey/ #1) ,3.92,2010
067168390X,Larry McMurtry,Lonesome Dove,4.47,1985
393324826,Mary Roach,Stiff: The Curious Lives of Human Cadavers,4.05,2003
1595143173,Richelle Mead,Bloodlines,4.22,2011
765342405,Orson Scott Card,Ender's Shadow,4.3,1998
385342020,Sophie Kinsella,Twenties Girl,3.82,2009
340606517,Thomas Keneally,Schindler's Ark,4.34,1982
452287065,Toni Morrison,The Bluest Eye,3.99,1970
1416563687,Philippa Gregory,The White Queen,3.9,2009
345350685,Malcolm X/ Alex Haley,The Autobiography of Malcolm X,4.29,1965
1563892278,Neil Gaiman/ Sam Kieth/ Mike Dringenberg/ Malcolm Jones III/ Todd Klein/ Karen  Berger,Preludes & Nocturnes,4.3,1989
345465083,Laura Hillenbrand,Seabiscuit,4.2,1999
038073186X,Dennis Lehane,Shutter Island,4.07,2003
553328255,Arthur Conan Doyle,The Complete Sherlock Holmes,4.5,1894
198320272,William Shakespeare/ Roma Gill,The Tragedy of Julius Caesar,3.65,1599
307408841,Erik Larson,In the Garden of Beasts: Love/ Terror/ and an American Family in Hitler's Berlin,3.81,2011
074347757X,William Shakespeare,The Taming of the Shrew,3.81,1593
312642970,Marissa Meyer,Cress,4.46,2014
006621131X,Patti Smith,Just Kids,4.14,2010
767905180,Jane Green,Jemima J,3.62,2001
451527887,Victor Hugo/ Walter J. Cobb,Notre-Dame de Paris,3.97,1831
140003065X,Rohinton Mistry,A Fine Balance,4.34,1996
836220889,Bill Watterson/ G.B. Trudeau,Calvin and Hobbes,4.61,1987
689865406,Scott Westerfeld,Specials,3.77,2006
543898083,Kate Chopin,The Awakening,3.63,1899
031237982X,P.C. Cast/ Kristin Cast,Hunted,3.93,2009
1401303277,Mitch Albom,For One More Day,4.09,2006
425144372,Tom Clancy,Clear and Present Danger,4.08,1989
60513098,Shel Silverstein,Falling Up,4.33,1996
61992704,Justin Halpern,Sh*t My Dad Says,3.98,2010
2020336464,Irvine Welsh/ Eric Lindor Fall,Trainspotting,4.07,1993
553803727,Isaac Asimov,Foundation and Empire,4.2,1952
1878424505,Miguel Ruiz,The Four Agreements: A Practical Guide to Personal Freedom/ A Toltec Wisdom Book,4.12,1997
743296435,Jodi Picoult,House Rules,4.01,2010
744583276,E.L. Konigsburg,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,4.15,1967
1476727651,Stephen King,Doctor Sleep,4.1,2013
140285679,Nick Hornby,About a Boy,3.79,1998
,Samantha Young,On Dublin Street,4.24,2012
1434768511,Francis Chan/ Danae Yankoski/ Chris Tomlin,Crazy Love: Overwhelmed by a Relentless God,4.15,2008
7173687,Dr. Seuss,One Fish/ Two Fish/ Red Fish/ Blue Fish,4.12,1960
541256,Dean Koontz,Watchers,4.16,1987
553213873,Helen Keller,The Story of My Life,4.07,1902
052595127X,Jonathan Tropper,This Is Where I Leave You,3.88,2009
446563080,Seth Grahame-Smith,Abraham Lincoln: Vampire Hunter,3.7,2010
743482832,William Shakespeare,The Tempest,3.8,1623
1905654944,P.C. Cast/ Kristin Cast,Burned: A House of Night Novel,3.98,2010
340829788,Stephen King/ Dave McKean,Wizard and Glass,4.24,1997
385351399,Dave Eggers,The Circle,3.46,2013
439813786,Brian Selznick,The Invention of Hugo Cabret,4.23,2007
60776099,Aldous Huxley/ Christopher Hitchens,Brave New World/Brave New World Revisited,4.16,1932
778316556,Mary Kubica,The Good Girl,3.81,2014
541256,Abbi Glines,Fallen Too Far (Too Far/ #1),4.21,2012
1250049377,Rainbow Rowell,Landline,3.55,2014
1905654588,P.C. Cast/ Kristin Cast,Tempted,3.96,2008
375706674,Cormac McCarthy,No Country for Old Men,4.12,2005
7230206,Hilary Mantel,Wolf Hall,3.85,2009
006441034X,Diana Wynne Jones,Howl's Moving Castle,4.3,1986
2226131906,Stephen King/ William Olivier Desmond,Dreamcatcher,3.59,2001
691096120,Henry David Thoreau,Walden; or Life in the Woods,3.79,1854
571225381,Kazuo Ishiguro,The Remains of the Day,4.1,1989
446547654,Nicholas Sparks,The Best of Me,3.91,2010
224094157,Julian Barnes,The Sense of an Ending,3.7,2011
312938993,Sue Grafton,A is for Alibi,3.82,1982
1580495931,Sophocles/ J.E. Thomas,Οἰδίπους Τύραννος,3.67,-430
1400067111,Lisa See,Shanghai Girls,3.87,2009
143039091,Kenneth Grahame/ Gillian Avery,The Wind in the Willows,3.98,1908
658421,Jenny Han,To All the Boys I've Loved Before,4.11,2014
037571457X,Marjane Satrapi/ Mattias Ripa,Persepolis,4.23,2000
1420925431,E.M. Forster,A Room with a View,3.91,1908
316084239,Kody Keplinger,The DUFF: Designated Ugly Fat Friend,3.86,2010
067001088X,Sarah Dessen,Lock and Key,4.01,2008
399151575,J.D. Robb,Naked in Death,4.13,1995
385339666,John Grisham,The Chamber,3.76,1994
6958742,Stephenie Meyer,Midnight Sun (Partial Draft),4.03,2008
812993292,Rachel Joyce,The Unlikely Pilgrimage of Harold Fry,3.89,2012
307931889,David Levithan,Every Day,3.99,2012
312861877,Orson Scott Card,Xenocide,3.77,1991
743477561,William Shakespeare/ Robert          Jackson/ Barbara A. Mowat/ Paul Werstine,The Merchant of Venice,3.78,1596
440178002,James Clavell,Shogun,4.37,1975
451219368,J.R. Ward,Lover Awakened (Black Dagger Brotherhood/ #3),4.45,2006
1619634449,Sarah J. Maas,A Court of Thorns and Roses,4.29,2015
068983568X,Bill Martin Jr./ John Archambault/ Lois Ehlert,Chicka Chicka Boom Boom,4.21,1989
545132053,Raina Telgemeier,Smile,4.19,2009
151010269,George Orwell/ Christopher Hitchens, Animal Farm & 1984,4.26,1950
140286276,Jacquelyn Mitchard,The Deep End of the Ocean,3.84,1996
345457374,Amy Tan,The Bonesetter's Daughter,3.98,2001
60288140,Louise Rennison,Angus/ Thongs and Full-Frontal Snogging,3.74,1999
374214913,Robin Sloan,Mr. Penumbra's 24-Hour Bookstore,3.75,2012
743496310,V.C. Andrews,Flowers in the Attic,3.79,1979
36987527,Paul Kalanithi/ Abraham Verghese,When Breath Becomes Air,4.32,2016
590452037,Jerry Spinelli,Maniac Magee,3.86,1990
99285444,Chuck Palahniuk,Invisible Monsters,4,1999
743482778,William Shakespeare,Twelfth Night; or/ What You Will,3.97,1601
385732562,Lois Lowry,Gathering Blue,3.8,2000
014240120X,Ellen Raskin,The Westing Game,4.03,1978
345539788,Pierce Brown,Red Rising,4.26,2014
316033677,Brent Weeks,The Way of Shadows,4.15,2008
812474945,Barbara Kingsolver,The Bean Trees,3.94,1988
1476712980,Jamie McGuire,Walking Disaster,4.23,2013
765326361,Brandon Sanderson,Words of Radiance,4.77,2014
076360013X,Sam McBratney/ Anita Jeram,Guess How Much I Love You,4.36,1988
440221668,Diana Gabaldon,The Fiery Cross,4.26,2001
450042685,Stephen King/ John D. MacDonald,Night Shift,3.96,1978
1400064562,Peter Benchley,Jaws,3.96,1974
393328627,Nicole Krauss,The History of Love,3.91,2005
743270754,Doris Kearns Goodwin/ Suzanne Toren,Team of Rivals: The Political Genius of Abraham Lincoln,4.3,2005
441018645,Charlaine Harris,Dead in the Family,3.88,2010
679720219,Albert Camus/ Stuart Gilbert,La peste,3.97,1947
439206480,Lemony Snicket/ Brett Helquist,The Reptile Room,3.95,1999
145162137X,Susannah Cahalan,Brain on Fire,4,2012
61214655,Melissa Marr,Wicked Lovely ,3.69,2007
039515023X,H.A. Rey,Curious George,4.13,1941
525457585,Michael Ende/ Ralph Manheim/ Roswitha Quadflieg,Die unendliche Geschichte,4.17,1979
571212921,Sylvia Nasar,A Beautiful Mind,4.12,1998
1884365302,Upton Sinclair/ Earl Lee/ Kathleen DeGrave,The Jungle,3.72,1906
61662690,Kelley Armstrong,The Summoning,4.03,2008
684853949,Oliver Sacks,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,4.04,1985
